nome_curso,nome_aluno,media_global,matricula,cpf,status,tipo_desconto,valor_desconto,nome_departamento,semestre_atual
Data Science,Theo Cirino,6.42,1088265,15799605048,Matriculado,Bolsa Parcial,40.0,Escola de Tecnologia,7
Data Science,Maria Sophia Fernandes,8.61,1088577,37495626151,Matriculado,Bolsa Mérito,75.1,Escola de Tecnologia,1
Data Science,Maria Luísa da Cunha,6.9,1089372,41901879166,Inativo,Bolsa Parcial,35.7,Escola de Tecnologia,5
Data Science,Stella Carvalho,8.13,1087998,80429226658,Matriculado,Bolsa Mérito,86.1,Escola de Tecnologia,2
Data Science,Noah Albuquerque,6.84,1089684,53438711306,Matriculado,Bolsa Parcial,45.1,Escola de Tecnologia,7
Data Science,Danilo Nunes,9.46,1088556,28991933083,Matriculado,Bolsa Mérito,67.4,Escola de Tecnologia,6
Data Science,Yago Almeida,9.48,1086408,61499875167,Matriculado,Bolsa Mérito,77.3,Escola de Tecnologia,4
Data Science,Lívia da Mata,9.63,1088853,92283701660,Matriculado,Bolsa Mérito,80.5,Escola de Tecnologia,1
Data Science,Mariah Ramos,7.38,1087500,1891592298,Matriculado,Bolsa Parcial,42.6,Escola de Tecnologia,6
Data Science,Maria Pastor,8.65,1088163,5039263089,Inativo,Bolsa Mérito,66.2,Escola de Tecnologia,5
Data Science,Natália Ribeiro,6.76,1088310,45790876413,Matriculado,Bolsa Parcial,43.0,Escola de Tecnologia,7
Data Science,Davi Lucca Alves,9.24,1087056,22882522612,Matriculado,Bolsa Mérito,57.8,Escola de Tecnologia,4
Data Science,Luiz Felipe Abreu,8.93,1088325,52749448800,Inativo,Bolsa Mérito,52.5,Escola de Tecnologia,8
Data Science,Sarah Almeida,6.11,1089678,44127000889,Inativo,Bolsa Parcial,41.6,Escola de Tecnologia,6
Data Science,Alice Duarte,8.71,1088082,40211631557,Inativo,Bolsa Mérito,87.8,Escola de Tecnologia,1
Data Science,Isabel Ribeiro,6.8,1088772,40352336225,Inativo,Bolsa Parcial,31.2,Escola de Tecnologia,3
Data Science,Isabelly Oliveira,9.5,1088475,7707507324,Inativo,Bolsa Mérito,72.1,Escola de Tecnologia,5
Data Science,Anna Liz Barbosa,7.83,1089744,16189242719,Matriculado,Bolsa Parcial,43.8,Escola de Tecnologia,6
Data Science,Luigi Cardoso,7.95,1088703,57090034742,Matriculado,Bolsa Parcial,36.3,Escola de Tecnologia,3
Data Science,Laís Caldeira,6.07,1087191,92133438406,Matriculado,Bolsa Parcial,32.7,Escola de Tecnologia,8
Data Science,Maria Liz Barbosa,6.03,1087827,51106151147,Matriculado,Bolsa Parcial,38.3,Escola de Tecnologia,5
Data Science,Daniela Casa Grande,6.54,1089270,4297048698,Matriculado,Bolsa Parcial,39.3,Escola de Tecnologia,8
Data Science,Leandro da Paz,9.96,1086381,68230262509,Inativo,Bolsa Mérito,67.2,Escola de Tecnologia,3
Data Science,Maria Alice da Cruz,6.98,1085964,26574679763,Matriculado,Bolsa Parcial,41.0,Escola de Tecnologia,1
Data Science,Maria Flor da Rosa,7.75,1086099,61904553814,Inativo,Bolsa Parcial,27.2,Escola de Tecnologia,6
Data Science,Ana Julia Pires,8.5,1088028,44293211278,Inativo,Bolsa Mérito,55.3,Escola de Tecnologia,2
Data Science,Leandro Melo,7.76,1089216,12133913754,Matriculado,Bolsa Parcial,43.4,Escola de Tecnologia,7
Data Science,Rafaela Carvalho,9.47,1089759,94556289935,Inativo,Bolsa Mérito,87.7,Escola de Tecnologia,6
Data Science,Vitória Sá,7.23,1086936,44765403954,Matriculado,Bolsa Parcial,20.8,Escola de Tecnologia,6
Data Science,Lorenzo Ferreira,6.18,1089054,32391090876,Matriculado,Bolsa Parcial,25.8,Escola de Tecnologia,1
Data Science,Stella Duarte,9.58,1087908,39782453175,Matriculado,Bolsa Mérito,84.4,Escola de Tecnologia,4
Data Science,Benício Lima,6.1,1085883,23689716283,Inativo,Bolsa Parcial,25.3,Escola de Tecnologia,7
Data Science,Sophie Pimenta,9.71,1087137,53635252289,Matriculado,Bolsa Mérito,96.0,Escola de Tecnologia,4
Data Science,Nicole Teixeira,9.4,1088691,66652174396,Matriculado,Bolsa Mérito,77.3,Escola de Tecnologia,7
Data Science,Clara Cassiano,6.29,1090320,38048410950,Inativo,Bolsa Parcial,43.4,Escola de Tecnologia,5
Data Science,João Lucas Nunes,6.09,1086327,23696029277,Inativo,Bolsa Parcial,34.3,Escola de Tecnologia,4
Data Science,Zoe Pires,9.18,1087434,20379647205,Inativo,Bolsa Mérito,62.2,Escola de Tecnologia,8
Data Science,Maria Isis Camargo,8.0,1089447,39515362637,Matriculado,Bolsa Mérito,77.2,Escola de Tecnologia,2
Data Science,Lívia Novais,9.24,1089906,76993926209,Matriculado,Bolsa Mérito,86.6,Escola de Tecnologia,5
Data Science,Maria Lima,8.17,1089609,74401712151,Matriculado,Bolsa Mérito,63.5,Escola de Tecnologia,6
Data Science,Luiz Gustavo Borges,9.93,1089894,74782594351,Matriculado,Bolsa Mérito,94.6,Escola de Tecnologia,6
Data Science,Emilly Alves,7.54,1088097,11132318903,Inativo,Bolsa Parcial,46.6,Escola de Tecnologia,8
Data Science,Pietra Martins,9.78,1088013,88148324548,Inativo,Bolsa Mérito,61.1,Escola de Tecnologia,3
Data Science,João Felipe Lopes,6.25,1088718,19382362369,Inativo,Bolsa Parcial,26.1,Escola de Tecnologia,6
Data Science,Evelyn Marques,9.47,1086312,45469787505,Inativo,Bolsa Mérito,84.8,Escola de Tecnologia,3
Data Science,Maria Luísa Fernandes,7.61,1087977,92515905249,Inativo,Bolsa Parcial,24.1,Escola de Tecnologia,4
Data Science,Nathan Ramos,9.27,1088406,96877466724,Inativo,Bolsa Mérito,56.9,Escola de Tecnologia,4
Data Science,Eduarda Fonseca,6.72,1089069,62873381276,Inativo,Bolsa Parcial,22.1,Escola de Tecnologia,5
Data Science,Maria Clara da Paz,7.31,1086789,85551363183,Inativo,Bolsa Parcial,25.7,Escola de Tecnologia,5
Data Science,Eloah Pires,6.57,1089201,96369230590,Matriculado,Bolsa Parcial,31.8,Escola de Tecnologia,8
Data Science,Isabel Rodrigues,8.11,1085748,7470185089,Matriculado,Bolsa Mérito,79.5,Escola de Tecnologia,4
Data Science,Ísis da Rocha,7.76,1085814,54090667660,Inativo,Bolsa Parcial,26.2,Escola de Tecnologia,4
Data Science,Henrique Pires,7.7,1090254,23568488624,Matriculado,Bolsa Parcial,47.9,Escola de Tecnologia,3
Data Science,Maria Helena Barbosa,7.03,1089135,42760725,Matriculado,Bolsa Parcial,46.4,Escola de Tecnologia,8
Data Science,Liz Barros,6.17,1087584,40727461971,Matriculado,Bolsa Parcial,48.3,Escola de Tecnologia,4
Data Science,Isabelly Ramos,7.44,1087218,75495688184,Matriculado,Bolsa Parcial,21.7,Escola de Tecnologia,6
Data Science,Pietra Novaes,9.78,1090173,79297071967,Matriculado,Bolsa Mérito,63.1,Escola de Tecnologia,1
Data Science,Emanuella da Paz,7.8,1087287,7779979753,Matriculado,Bolsa Parcial,27.8,Escola de Tecnologia,1
Data Science,Isabelly Rocha,9.53,1086624,11050224039,Inativo,Bolsa Mérito,84.7,Escola de Tecnologia,8
Data Science,Clarice Garcia,7.6,1090269,7748597195,Inativo,Bolsa Parcial,22.4,Escola de Tecnologia,6
Data Science,Bruno da Rosa,6.92,1087599,11733456002,Matriculado,Bolsa Parcial,47.6,Escola de Tecnologia,2
Data Science,Larissa Pacheco,6.09,1086246,21191991388,Inativo,Bolsa Parcial,22.0,Escola de Tecnologia,3
Data Science,Cauê Sá,8.22,1090104,36875156791,Inativo,Bolsa Mérito,84.0,Escola de Tecnologia,7
Data Science,Samuel Souza,7.25,1086063,30162316058,Matriculado,Bolsa Parcial,30.3,Escola de Tecnologia,4
Data Science,Melina Cardoso,6.55,1086225,73134382403,Matriculado,Bolsa Parcial,20.1,Escola de Tecnologia,4
Data Science,Isabel Lima,7.58,1087035,8259942113,Matriculado,Bolsa Parcial,28.0,Escola de Tecnologia,5
Data Science,Camila Brito,7.23,1089183,19608667147,Inativo,Bolsa Parcial,33.4,Escola de Tecnologia,6
Data Science,Aurora Sousa,6.73,1088601,3130779663,Matriculado,Bolsa Parcial,23.1,Escola de Tecnologia,5
Data Science,Ryan Pereira,7.99,1087659,389085695,Inativo,Bolsa Parcial,20.9,Escola de Tecnologia,2
Data Science,Alice da Cunha,7.3,1088076,32036805685,Inativo,Bolsa Parcial,35.7,Escola de Tecnologia,3
Data Science,Ágatha Sá,8.57,1086687,2090106090,Inativo,Bolsa Mérito,86.2,Escola de Tecnologia,1
Data Science,Kamilly Novaes,9.38,1088766,2642748860,Inativo,Bolsa Mérito,94.9,Escola de Tecnologia,6
Data Science,Maria Clara Fonseca,6.88,1089804,52373220379,Matriculado,Bolsa Parcial,42.1,Escola de Tecnologia,4
Data Science,Fernanda Ramos,8.98,1085808,63160427299,Inativo,Bolsa Mérito,73.2,Escola de Tecnologia,4
Data Science,Clara Costa,6.72,1088832,95588874317,Matriculado,Bolsa Parcial,41.7,Escola de Tecnologia,8
Data Science,João Guilherme Correia,6.69,1089330,72527676639,Matriculado,Bolsa Parcial,46.7,Escola de Tecnologia,7
Data Science,Breno da Costa,6.78,1087578,61250684168,Matriculado,Bolsa Parcial,49.6,Escola de Tecnologia,5
Data Science,Maria Cecília Gonçalves,7.46,1089561,36218594908,Matriculado,Bolsa Parcial,38.8,Escola de Tecnologia,1
Data Science,Eloá Carvalho,8.65,1088520,31053243683,Inativo,Bolsa Mérito,77.3,Escola de Tecnologia,5
Data Science,Sophia Moura,9.01,1088319,95948756895,Inativo,Bolsa Mérito,79.5,Escola de Tecnologia,3
Data Science,Stella Dias,7.62,1086375,84146560928,Matriculado,Bolsa Parcial,48.7,Escola de Tecnologia,4
Data Science,Eloah Cunha,6.14,1088535,34140788618,Inativo,Bolsa Parcial,38.5,Escola de Tecnologia,2
Data Science,Eloah Cavalcante,6.65,1089738,98136895446,Matriculado,Bolsa Parcial,29.7,Escola de Tecnologia,2
Data Science,Yan das Neves,7.61,1086849,55330825083,Inativo,Bolsa Parcial,30.7,Escola de Tecnologia,8
Data Science,Nina Jesus,8.52,1089279,33469815599,Inativo,Bolsa Mérito,60.3,Escola de Tecnologia,1
Data Science,Maria Isis Aragão,6.93,1087428,27112388143,Inativo,Bolsa Parcial,22.1,Escola de Tecnologia,5
Data Science,Luana Dias,7.18,1089819,4527495824,Matriculado,Bolsa Parcial,26.9,Escola de Tecnologia,4
Data Science,Emanuel da Conceição,6.5,1088751,95117028611,Matriculado,Bolsa Parcial,48.6,Escola de Tecnologia,2
Data Science,Isabelly Rios,7.45,1086009,58580518378,Inativo,Bolsa Parcial,22.7,Escola de Tecnologia,3
Data Science,Maria Luísa Costa,8.09,1090383,57643059422,Matriculado,Bolsa Mérito,56.2,Escola de Tecnologia,1
Data Science,Maria Monteiro,8.02,1085796,95289542172,Matriculado,Bolsa Mérito,50.2,Escola de Tecnologia,6
Data Science,Arthur Miguel Gonçalves,8.71,1089888,99762421801,Matriculado,Bolsa Mérito,95.2,Escola de Tecnologia,1
Data Science,Letícia Melo,6.38,1085877,96960764086,Inativo,Bolsa Parcial,32.6,Escola de Tecnologia,3
Data Science,Igor Rezende,6.82,1087101,62549657586,Inativo,Bolsa Parcial,45.4,Escola de Tecnologia,8
Data Science,Luiza da Paz,8.07,1087347,67991733465,Matriculado,Bolsa Mérito,65.2,Escola de Tecnologia,2
Data Science,Evelyn da Rosa,9.16,1090329,48058615872,Inativo,Bolsa Mérito,82.1,Escola de Tecnologia,2
Data Science,Mariane Cavalcante,8.81,1089411,20703584622,Matriculado,Bolsa Mérito,50.4,Escola de Tecnologia,5
Data Science,Beatriz Araújo,8.17,1089198,85119210864,Matriculado,Bolsa Mérito,90.9,Escola de Tecnologia,4
Data Science,Júlia Lima,9.01,1088469,65455338843,Inativo,Bolsa Mérito,89.6,Escola de Tecnologia,4
Data Science,Pedro Pinto,7.25,1086999,3007602890,Inativo,Bolsa Parcial,36.5,Escola de Tecnologia,8
Data Science,Maria Eduarda Lopes,9.27,1085943,50559682157,Inativo,Bolsa Mérito,71.9,Escola de Tecnologia,6
Data Science,Isabella Rios,8.79,1088670,42492404836,Matriculado,Bolsa Mérito,60.7,Escola de Tecnologia,5
Data Science,Maria Vitória Ribeiro,6.59,1089048,20476276914,Inativo,Bolsa Parcial,33.4,Escola de Tecnologia,2
Data Science,Levi Siqueira,6.41,1087725,55806099116,Inativo,Bolsa Parcial,48.7,Escola de Tecnologia,2
Data Science,Brenda das Neves,7.34,1086537,15926814280,Inativo,Bolsa Parcial,27.5,Escola de Tecnologia,4
Data Science,Isis Cassiano,7.87,1087710,39814510701,Matriculado,Bolsa Parcial,33.3,Escola de Tecnologia,2
Data Science,Juan Andrade,9.31,1088157,3317616507,Inativo,Bolsa Mérito,73.6,Escola de Tecnologia,8
Data Science,José Cardoso,8.13,1087482,49770526965,Inativo,Bolsa Mérito,70.5,Escola de Tecnologia,8
Data Science,Heitor Aparecida,8.35,1087185,97830851265,Matriculado,Bolsa Mérito,57.2,Escola de Tecnologia,2
Data Science,Ana Cecília Novais,9.03,1090314,38840284570,Inativo,Bolsa Mérito,93.3,Escola de Tecnologia,3
Data Science,Luana Câmara,8.96,1085712,98168570124,Matriculado,Bolsa Mérito,55.2,Escola de Tecnologia,8
Data Science,Maitê Camargo,7.48,1086306,80338470005,Matriculado,Bolsa Parcial,45.9,Escola de Tecnologia,4
Data Science,Alice Pimenta,9.21,1086753,26616035856,Inativo,Bolsa Mérito,63.8,Escola de Tecnologia,2
Data Science,Hadassa Fernandes,6.22,1086900,96358155709,Inativo,Bolsa Parcial,43.8,Escola de Tecnologia,8
Data Science,Ana Cecília Souza,6.33,1086210,17456255884,Inativo,Bolsa Parcial,24.6,Escola de Tecnologia,2
Data Science,Clara Casa Grande,7.75,1089657,69920051469,Matriculado,Bolsa Parcial,23.1,Escola de Tecnologia,1
Data Science,Vitor Hugo Almeida,9.4,1089264,35725846012,Matriculado,Bolsa Mérito,91.6,Escola de Tecnologia,3
Data Science,Maria Helena da Costa,8.35,1088142,58168529177,Matriculado,Bolsa Mérito,51.7,Escola de Tecnologia,4
Data Science,Heitor Azevedo,7.89,1089426,52729203711,Matriculado,Bolsa Parcial,36.4,Escola de Tecnologia,8
Data Science,Maria Júlia Sales,9.68,1087164,80937096826,Inativo,Bolsa Mérito,55.2,Escola de Tecnologia,5
Data Science,Luana Lima,6.28,1088826,22224045149,Matriculado,Bolsa Parcial,27.3,Escola de Tecnologia,8
Data Science,Davi Lucas Moraes,7.51,1089717,61491196675,Inativo,Bolsa Parcial,28.0,Escola de Tecnologia,4
Data Science,Yuri Teixeira,9.25,1085760,16496437393,Matriculado,Bolsa Mérito,86.2,Escola de Tecnologia,3
Data Science,Maria Luísa Pires,9.89,1087935,72469561474,Inativo,Bolsa Mérito,81.6,Escola de Tecnologia,5
Data Science,Marcos Vinicius Nogueira,9.38,1087380,73846522525,Inativo,Bolsa Mérito,71.7,Escola de Tecnologia,3
Data Science,Ágatha Caldeira,6.01,1087014,96985542630,Matriculado,Bolsa Parcial,41.2,Escola de Tecnologia,1
Data Science,Nicole Lima,9.01,1086204,44535595593,Matriculado,Bolsa Mérito,85.4,Escola de Tecnologia,7
Data Science,Theo Moraes,6.23,1088529,36393648291,Inativo,Bolsa Parcial,34.0,Escola de Tecnologia,4
Data Science,Catarina Martins,8.36,1089867,67654094421,Matriculado,Bolsa Mérito,93.3,Escola de Tecnologia,4
Data Science,Isabella Castro,9.65,1089096,20265884060,Inativo,Bolsa Mérito,64.9,Escola de Tecnologia,2
Data Science,Bella Leão,9.14,1088448,5776302479,Matriculado,Bolsa Mérito,65.9,Escola de Tecnologia,4
Data Science,Sofia Vieira,6.23,1086435,2329136680,Matriculado,Bolsa Parcial,21.8,Escola de Tecnologia,6
Data Science,Brenda Cardoso,6.8,1088745,53089211245,Inativo,Bolsa Parcial,46.6,Escola de Tecnologia,7
Data Science,Cecilia Albuquerque,8.74,1090296,24352506865,Inativo,Bolsa Mérito,54.2,Escola de Tecnologia,2
Data Science,Evelyn Pires,6.92,1086273,42038288909,Inativo,Bolsa Parcial,45.3,Escola de Tecnologia,8
Data Science,Augusto Sales,10.0,1088217,24316289522,Inativo,Bolsa Mérito,79.5,Escola de Tecnologia,5
Data Science,Emilly Oliveira,9.68,1088040,63742358223,Matriculado,Bolsa Mérito,82.4,Escola de Tecnologia,5
Data Science,Felipe Vieira,8.48,1089540,53442767747,Inativo,Bolsa Mérito,73.0,Escola de Tecnologia,4
Data Science,Valentim Rios,9.06,1086978,2444836144,Matriculado,Bolsa Mérito,99.5,Escola de Tecnologia,5
Data Science,Ana Cirino,6.73,1089258,93978189853,Inativo,Bolsa Parcial,49.1,Escola de Tecnologia,6
Data Science,Luiz Henrique Farias,9.14,1088271,25167406645,Inativo,Bolsa Mérito,51.1,Escola de Tecnologia,8
Data Science,Anthony Lopes,6.62,1090227,95308593203,Matriculado,Bolsa Parcial,37.9,Escola de Tecnologia,6
Data Science,Emanuella Pacheco,8.44,1089690,88475205622,Inativo,Bolsa Mérito,87.9,Escola de Tecnologia,4
Data Science,Luigi Rocha,6.37,1089393,6342682129,Inativo,Bolsa Parcial,39.1,Escola de Tecnologia,2
Data Science,Davi Luiz Dias,8.74,1087920,19452870969,Matriculado,Bolsa Mérito,81.7,Escola de Tecnologia,1
Data Science,Oliver Sampaio,9.81,1086813,35442525781,Matriculado,Bolsa Mérito,74.3,Escola de Tecnologia,8
Data Science,Augusto Lopes,9.21,1087476,98645261742,Inativo,Bolsa Mérito,55.7,Escola de Tecnologia,2
Data Science,Igor Fonseca,6.05,1087869,57945105516,Inativo,Bolsa Parcial,45.3,Escola de Tecnologia,2
Data Science,Maria Clara Cassiano,6.04,1086123,67705542627,Inativo,Bolsa Parcial,48.0,Escola de Tecnologia,3
Data Science,Olívia Borges,6.46,1089933,62149852930,Matriculado,Bolsa Parcial,20.1,Escola de Tecnologia,8
Data Science,Eloá Correia,9.37,1087179,9446097410,Inativo,Bolsa Mérito,52.8,Escola de Tecnologia,8
Data Science,Pietra Ferreira,9.73,1090281,97732948320,Matriculado,Bolsa Mérito,86.3,Escola de Tecnologia,3
Data Science,Marina Lopes,9.19,1088121,67895367447,Inativo,Bolsa Mérito,96.5,Escola de Tecnologia,2
Data Science,Kamilly Abreu,8.41,1088367,54821396750,Inativo,Bolsa Mérito,74.7,Escola de Tecnologia,4
Data Science,João Miguel Duarte,6.58,1090065,69098645054,Matriculado,Bolsa Parcial,24.0,Escola de Tecnologia,1
Data Science,Ana Clara Novaes,8.93,1086963,64531510286,Matriculado,Bolsa Mérito,83.7,Escola de Tecnologia,3
Data Science,Alícia Almeida,7.02,1087638,47872807838,Inativo,Bolsa Parcial,21.3,Escola de Tecnologia,5
Data Science,Rafaela Pereira,6.95,1089636,43890063175,Matriculado,Bolsa Parcial,28.5,Escola de Tecnologia,7
Data Science,Oliver da Rosa,9.22,1086909,91360141364,Matriculado,Bolsa Mérito,54.7,Escola de Tecnologia,2
Data Science,Manuella Aparecida,8.53,1086192,20832329451,Inativo,Bolsa Mérito,93.4,Escola de Tecnologia,7
Data Science,Giovanna da Mata,8.88,1089621,11450413134,Matriculado,Bolsa Mérito,95.7,Escola de Tecnologia,4
Data Science,Alice Oliveira,7.82,1089918,65534479177,Inativo,Bolsa Parcial,37.2,Escola de Tecnologia,6
Data Science,Yasmin Siqueira,6.45,1086243,73365816919,Matriculado,Bolsa Parcial,30.0,Escola de Tecnologia,3
Data Science,Manuella da Cruz,7.88,1089903,82337229072,Inativo,Bolsa Parcial,45.1,Escola de Tecnologia,8
Data Science,Marina Rios,9.56,1086555,64004507720,Inativo,Bolsa Mérito,80.9,Escola de Tecnologia,2
Data Science,Ester Aparecida,6.42,1088850,55349706757,Inativo,Bolsa Parcial,35.4,Escola de Tecnologia,6
Data Science,Luiz Miguel Gomes,8.55,1089606,73543773647,Matriculado,Bolsa Mérito,79.5,Escola de Tecnologia,7
Data Science,Juliana da Costa,8.98,1088715,30846186285,Matriculado,Bolsa Mérito,76.4,Escola de Tecnologia,4
Data Science,Laís Castro,9.42,1089378,88059123312,Matriculado,Bolsa Mérito,69.6,Escola de Tecnologia,1
Data Science,Carolina Carvalho,8.02,1089972,88962169673,Inativo,Bolsa Mérito,79.7,Escola de Tecnologia,7
Data Science,Valentina Ribeiro,6.97,1087743,72488144733,Inativo,Bolsa Parcial,49.6,Escola de Tecnologia,7
Data Science,João Lucas Fonseca,8.15,1086474,49511629772,Inativo,Bolsa Mérito,50.5,Escola de Tecnologia,2
Data Science,Giovanna Peixoto,8.57,1088799,62500057848,Inativo,Bolsa Mérito,59.9,Escola de Tecnologia,8
Data Science,Lorena Monteiro,6.42,1086771,32924770432,Matriculado,Bolsa Parcial,48.7,Escola de Tecnologia,3
Data Science,Ana Lívia Casa Grande,8.89,1089822,17706820524,Inativo,Bolsa Mérito,61.8,Escola de Tecnologia,6
Data Science,Vinicius Campos,6.83,1086162,67946642129,Inativo,Bolsa Parcial,48.9,Escola de Tecnologia,6
Data Science,Isabel Cardoso,6.64,1089363,4949651668,Inativo,Bolsa Parcial,34.6,Escola de Tecnologia,4
Data Science,Enrico Gonçalves,6.91,1085907,29265466415,Matriculado,Bolsa Parcial,23.8,Escola de Tecnologia,4
Data Science,Maya Costela,9.94,1089741,44141492045,Matriculado,Bolsa Mérito,92.0,Escola de Tecnologia,6
Data Science,Maria Luiza Duarte,6.19,1089756,81970290357,Inativo,Bolsa Parcial,23.1,Escola de Tecnologia,8
Data Science,Isabela Azevedo,7.69,1088106,63242073259,Inativo,Bolsa Parcial,39.0,Escola de Tecnologia,7
Data Science,Gabriela Brito,6.69,1087431,56501188111,Matriculado,Bolsa Parcial,24.0,Escola de Tecnologia,1
Data Science,Théo Jesus,8.75,1087200,34252767101,Inativo,Bolsa Mérito,68.9,Escola de Tecnologia,8
Data Science,José Miguel Silva,6.04,1085745,34017070951,Inativo,Bolsa Parcial,26.6,Escola de Tecnologia,2
Data Science,Calebe Monteiro,9.47,1087053,42934568700,Inativo,Bolsa Mérito,77.1,Escola de Tecnologia,7
Data Science,Gabrielly Moreira,6.46,1086012,60452949771,Inativo,Bolsa Parcial,42.7,Escola de Tecnologia,3
Data Science,João Vitor da Rocha,8.33,1086405,24426198195,Matriculado,Bolsa Mérito,52.7,Escola de Tecnologia,6
Data Science,Cauê Pacheco,8.84,1087893,98700016484,Inativo,Bolsa Mérito,67.1,Escola de Tecnologia,7
Data Science,Ravi Jesus,6.2,1088160,88124533596,Matriculado,Bolsa Parcial,35.0,Escola de Tecnologia,4
Data Science,Nicole Nascimento,7.73,1089444,18421569387,Matriculado,Bolsa Parcial,48.2,Escola de Tecnologia,5
Data Science,Maria Helena Pinto,7.71,1087284,89779882543,Matriculado,Bolsa Parcial,27.3,Escola de Tecnologia,8
Data Science,Ravi Aragão,7.22,1089525,83610374981,Matriculado,Bolsa Parcial,42.4,Escola de Tecnologia,8
Data Science,Henry Gabriel Correia,7.92,1087134,79383080212,Inativo,Bolsa Parcial,35.7,Escola de Tecnologia,7
Data Science,Mariane Rodrigues,8.17,1086867,90143689758,Inativo,Bolsa Mérito,82.6,Escola de Tecnologia,3
Data Science,Marcelo Rocha,7.14,1086636,60702539608,Inativo,Bolsa Parcial,26.7,Escola de Tecnologia,1
