nome_professor,cpf,matricula,nome_departamento,semestre_atual, ,media_global,media_global_professor
Leandro Cunha,19023298523,2012605,Ciências Biológicas,7,,8.032611464968154,8.03
Diego Cassiano,38237647450,2012603,Ciências Biológicas,6,,7.952380038387715,7.95
Igor Alves,33452316203,43923460,Ciências Biológicas,3,,8.033939393939393,8.0
Ana Júlia da Conceição,48518262043,2012596,Ciências Biológicas,2,,8.097638095238096,8.1
Maria Flor da Conceição,83858889762,2012602,Ciências Biológicas,3,,8.033939393939393,8.03
Vinicius Nascimento,48008954134,2012597,Ciências Biológicas,3,,8.033939393939393,8.03
Levi Souza,40445062159,2012600,Ciências Biológicas,6,,7.952380038387715,7.95
Maria Eduarda Vieira,19428669301,2012604,Ciências Biológicas,9,,,
Olivia Vasconcelos,6160926179,2012595,Ciências Biológicas,3,,8.033939393939393,8.03
Rodrigo Lopes,8951493957,2000687,Escola de Tecnologia,7,,8.030921933085502,8.03
Isadora Sá,25472068922,2000685,Escola de Tecnologia,8,,7.919821693907875,7.96
Vitor Casa Grande,75014740469,2000686,Escola de Tecnologia,6,,8.016576576576577,8.02
Calebe Ferreira,4355859528,2000681,Escola de Tecnologia,8,,7.919821693907875,7.94
Yuri Cardoso,51047647247,2000684,Escola de Tecnologia,9,,,
Lucas Gabriel Viana,66004589552,11885242,Ciências Biológicas,1,,8.009375,8.03
Rafael Pereira,24058158095,78621377,Escola de Tecnologia,7,,8.030921933085502,8.03
Augusto Melo,44783797790,19475222,Escola de Tecnologia,6,,8.016576576576577,7.98
Emanuel Lima,30570039749,44769470,Escola de Engenharia,6,,7.986284691136975,8.04
Pietra da Rocha,72051489552,2011704,Ciências Biológicas,8,,7.936876155268023,7.94
Mateus Sá,82848068613,2011709,Ciências Biológicas,1,,8.009375,8.01
Maria Isis Lopes,92786186554,2011700,Ciências Biológicas,7,,8.032611464968154,8.03
Nicole Sampaio,84830233178,2011703,Ciências Biológicas,6,,7.952380038387715,7.95
Davi Lucas Cunha,93911528584,2011708,Ciências Biológicas,8,,7.936876155268023,7.94
Vitor Hugo Cirino,72581979693,2011701,Ciências Biológicas,6,,7.952380038387715,7.95
Rafael Pires,40345960817,54972058,Escola de Tecnologia,4,,7.961030927835051,8.0
Paulo Borges,41105572111,2005087,Escola de Engenharia,9,,8.011547248182762,8.01
Maria Luiza Carvalho,77740282084,2005080,Escola de Engenharia,7,,7.962367109634552,7.96
Esther Abreu,48263367317,2005078,Escola de Engenharia,7,,7.962367109634552,7.96
Vinícius Rodrigues,90186722595,2005090,Escola de Engenharia,9,,8.011547248182762,8.01
Clara da Cunha,83792251403,2005089,Escola de Engenharia,8,,8.0739901071723,8.07
Pedro Miguel Azevedo,46142450435,2005079,Escola de Engenharia,8,,8.0739901071723,8.04
Bruno Jesus,71503983994,2005085,Escola de Engenharia,8,,8.0739901071723,8.07
Yasmin Garcia,22742964449,27608202,Ciências Biológicas,4,,7.924395393474088,7.99
Manuella Carvalho,145833529,2006147,Escola de Engenharia,1,,7.969423604757548,7.97
Yuri Fonseca,89831621293,2006143,Escola de Engenharia,1,,7.969423604757548,7.95
Vicente Ferreira,791753457,2006152,Escola de Engenharia,5,,7.928421052631579,7.93
Ana Julia Marques,38799790473,2006146,Escola de Engenharia,2,,7.99183147033534,7.99
Bárbara Araújo,35216494821,2006151,Escola de Engenharia,7,,7.962367109634552,7.96
Ana Laura Aparecida,5117449463,2006145,Escola de Engenharia,8,,8.0739901071723,8.07
Cauã Pastor,98992045713,2006142,Escola de Engenharia,6,,7.986284691136975,7.99
Gustavo Azevedo,87872551314,337029,Escola de Engenharia,3,,8.016448839208941,8.0
Allana Cassiano,33334839956,2006150,Escola de Engenharia,1,,7.969423604757548,7.97
Marcela Sousa,67515161223,2006144,Escola de Engenharia,2,,7.99183147033534,7.99
Lara da Cunha,92075565809,84085876,Ciências Biológicas,4,,7.924395393474088,7.98
Enrico Silveira,66857092889,33248379,Escola de Tecnologia,6,,8.016576576576577,7.99
Maya Aparecida,40802130249,2007676,Escola de Saúde,8,,7.959191353082466,7.96
Hellena Cirino,41376391836,2007679,Escola de Saúde,4,,8.052280701754386,8.04
Diego Sampaio,83552730151,2007677,Escola de Saúde,8,,7.959191353082466,7.96
Luiz Fernando Cavalcante,41283472263,2007673,Escola de Saúde,7,,8.009608006672227,8.01
Benicio Sampaio,50999053802,2007681,Escola de Saúde,6,,8.010923566878981,8.01
Ana Sophia Ferreira,54439562719,82547285,Ciências Biológicas,8,,7.936876155268023,7.98
Olivia Oliveira,27262804032,2004512,Escola de Engenharia,6,,7.986284691136975,8.0
Theo da Cunha,63804574193,2004505,Escola de Engenharia,8,,8.0739901071723,8.07
Vitor Gabriel Souza,66798989289,2004508,Escola de Engenharia,8,,8.0739901071723,8.07
Henry Gabriel Siqueira,24508093769,2004499,Escola de Engenharia,7,,7.962367109634552,7.96
Mariah Castro,10727373934,2004502,Escola de Engenharia,5,,7.928421052631579,7.93
Diogo da Mata,20179672119,2004511,Escola de Engenharia,6,,7.986284691136975,7.99
Allana Andrade,50296292400,2004510,Escola de Engenharia,1,,7.969423604757548,7.98
Aylla Rios,45289684959,2004504,Escola de Engenharia,1,,7.969423604757548,7.97
Valentina Sá,47129494657,2004509,Escola de Engenharia,5,,7.928421052631579,7.93
Murilo Fernandes,67680464247,2004498,Escola de Engenharia,6,,7.986284691136975,7.99
José da Cruz,96715244713,2004500,Escola de Engenharia,3,,8.016448839208941,8.02
Ana Carolina das Neves,63585487436,2004501,Escola de Engenharia,4,,7.955649622799664,7.96
Ana Cecília da Rosa,52368306839,2004503,Escola de Engenharia,7,,7.962367109634552,7.96
Vitor Hugo Pires,83579041044,22773977,Ciências Biológicas,4,,7.924395393474088,7.98
Lucas Duarte,3713751535,4384374,Escola de Tecnologia,8,,7.919821693907875,7.95
Francisco Cardoso,44760700545,2008561,Escola de Saúde,9,,7.980497237569061,7.98
Dom Rodrigues,63516344529,2008555,Escola de Saúde,8,,7.959191353082466,7.96
Maya Almeida,4064737518,2008553,Escola de Saúde,8,,7.959191353082466,7.96
Ana Vitória Albuquerque,89396853366,2008560,Escola de Saúde,6,,8.010923566878981,8.01
Maria Liz Aparecida,71503878440,2008554,Escola de Saúde,6,,8.010923566878981,8.01
Liam da Paz,46406570917,2008558,Escola de Saúde,6,,8.010923566878981,8.01
Miguel das Neves,20851175732,2008563,Escola de Saúde,4,,8.052280701754386,8.05
Diego Farias,51598766443,2008557,Escola de Saúde,6,,8.010923566878981,8.01
Dante Melo,86877821246,2008562,Escola de Saúde,5,,7.945814345991562,7.95
Bianca Camargo,70437969775,2008556,Escola de Saúde,1,,8.011402095084609,8.01
Maysa Rios,99039531513,21636625,Ciências Biológicas,5,,7.973406193078324,7.96
Mariane Pacheco,31290467627,2001631,Escola de Tecnologia,6,,8.016576576576577,8.02
Bárbara Pimenta,70657895778,2001625,Escola de Tecnologia,5,,8.034368998628258,8.03
Gustavo Freitas,43953844538,2001630,Escola de Tecnologia,3,,7.94713605442177,7.95
Maria Fernanda da Costa,82915784493,2001628,Escola de Tecnologia,4,,7.961030927835051,7.96
Olivia Pastor,75246775945,2001633,Escola de Tecnologia,1,,8.03510148849797,8.04
Laura Costela,24388535958,2001632,Escola de Tecnologia,3,,7.94713605442177,7.95
Enzo Peixoto,93903071069,2001635,Escola de Tecnologia,9,,,
Jade Nascimento,88575240397,2001626,Escola de Tecnologia,7,,8.030921933085502,8.03
João Lucas Casa Grande,80693997198,2001629,Escola de Tecnologia,5,,8.034368998628258,8.03
Pedro da Luz,77421156511,8224483,Escola de Engenharia,5,,7.928421052631579,7.99
Isabel Aparecida,54553387437,43861429,Escola de Engenharia,4,,7.955649622799664,8.02
Isabela Caldeira,52529655521,27360882,Ciências Biológicas,1,,8.009375,8.0
Catarina da Cruz,41991124840,2006893,Escola de Saúde,6,,8.010923566878981,8.01
Luiz Miguel Lopes,57837203959,2006896,Escola de Saúde,2,,8.029213938411669,8.03
Jade Carvalho,75972144251,2006888,Escola de Saúde,6,,8.010923566878981,8.01
Maria Júlia Melo,61071471899,2006894,Escola de Saúde,6,,8.010923566878981,8.01
Caleb Melo,25380957436,2006889,Escola de Saúde,9,,7.980497237569061,7.98
Luiza Martins,86479672943,89014859,Escola de Saúde,2,,8.029213938411669,8.0
Emanuella da Mota,24354514476,28376079,Escola de Saúde,7,,8.009608006672227,7.99
Diego Mendes,82398019656,2006891,Escola de Saúde,7,,8.009608006672227,8.01
Mateus Pires,69095734541,2006895,Escola de Saúde,2,,8.029213938411669,8.03
Fernanda Vargas,97332752738,2006887,Escola de Saúde,6,,8.010923566878981,8.01
Otto Mendonça,41034077691,2006898,Escola de Saúde,7,,8.009608006672227,8.01
Daniel Rodrigues,12814803828,2006897,Escola de Saúde,8,,7.959191353082466,7.96
Leonardo Albuquerque,20646370902,28867651,Escola de Engenharia,8,,8.0739901071723,8.05
Daniela Monteiro,12969593438,1603172,Escola de Saúde,3,,8.003683774834437,8.01
Davi Lucas Moura,97024923308,14741783,Escola de Saúde,1,,8.011402095084609,7.98
Paulo da Cunha,43176542760,2010348,Ciências Biológicas,2,,8.097638095238096,8.1
Isaac Moreira,57465776100,2010350,Ciências Biológicas,9,,,
Théo Moura,57094409561,2010352,Ciências Biológicas,8,,7.936876155268023,7.94
Alexandre Pimenta,83572021859,2010347,Ciências Biológicas,6,,7.952380038387715,7.95
Davi Lucca Pereira,83115787287,2010351,Ciências Biológicas,2,,8.097638095238096,8.1
Liz Machado,73861982837,2011122,Ciências Biológicas,2,,8.097638095238096,8.1
Enzo Gabriel Brito,65277243167,2011127,Ciências Biológicas,3,,8.033939393939393,8.03
Marcelo Marques,7373673856,2011123,Ciências Biológicas,7,,8.032611464968154,8.03
Yasmin Monteiro,52187635212,2011117,Ciências Biológicas,7,,8.032611464968154,8.03
Ana Cecília Barros,19297088463,2011125,Ciências Biológicas,1,,8.009375,8.01
Yago Alves,55802774468,2011119,Ciências Biológicas,7,,8.032611464968154,8.03
Alexandre Aragão,38687887224,2011126,Ciências Biológicas,7,,8.032611464968154,8.03
Raquel da Rocha,42162769387,75369416,Escola de Tecnologia,7,,8.030921933085502,8.0
Sarah Ramos,88884033148,2004371,Escola de Engenharia,8,,8.0739901071723,8.07
Ana Carolina Jesus,11500800404,2004373,Escola de Engenharia,5,,7.928421052631579,7.93
Pietro Rodrigues,58769457264,2004372,Escola de Engenharia,7,,7.962367109634552,7.96
Maria Sophia Cassiano,64351268142,2004376,Escola de Engenharia,7,,7.962367109634552,7.96
Luiz Otávio Casa Grande,27030599431,2004379,Escola de Engenharia,2,,7.99183147033534,7.99
João Gabriel Caldeira,12063146951,8117981,Escola de Engenharia,1,,7.969423604757548,8.0
Otto Barbosa,40667243859,2004374,Escola de Engenharia,6,,7.986284691136975,7.99
Breno Pacheco,76982376967,2004375,Escola de Engenharia,6,,7.986284691136975,7.99
Luara da Paz,60926273859,2000530,Escola de Tecnologia,1,,8.03510148849797,8.04
Sophie Nascimento,96007297665,2000529,Escola de Tecnologia,5,,8.034368998628258,8.03
Luiz Henrique Sales,19143536582,2000525,Escola de Tecnologia,2,,8.004819112627986,8.0
João Vitor Viana,71826143604,13119568,Ciências Biológicas,9,,,8.0
Davi Lucca Porto,40993830235,83944574,Escola de Engenharia,6,,7.986284691136975,7.96
Helena Moraes,52985864366,2010942,Ciências Biológicas,8,,7.936876155268023,7.94
Ravi Lucca Castro,86059017956,2010944,Ciências Biológicas,5,,7.973406193078324,7.97
Vitor Gabriel Jesus,97142091665,2010943,Ciências Biológicas,5,,7.973406193078324,7.97
Henrique Martins,28984218203,2010938,Ciências Biológicas,4,,7.924395393474088,7.92
João Pedro Ferreira,26944933423,2010934,Ciências Biológicas,5,,7.973406193078324,7.97
Marcela Mendes,69102049977,2010937,Ciências Biológicas,6,,7.952380038387715,7.98
Lorenzo Porto,18259786492,2010941,Ciências Biológicas,4,,7.924395393474088,7.92
Gustavo Henrique Caldeira,81800001858,2010935,Ciências Biológicas,8,,7.936876155268023,7.93
Matheus Nogueira,80476927880,2010939,Ciências Biológicas,8,,7.936876155268023,7.94
Maria Cecília Silveira,83112760553,2010946,Ciências Biológicas,6,,7.952380038387715,7.95
Heitor da Costa,89272917778,77851146,Ciências Biológicas,4,,7.924395393474088,7.94
Pietro Azevedo,82157509622,79493445,Escola de Saúde,9,,7.980497237569061,8.0
Breno Siqueira,7583015037,2012766,Ciências Biológicas,7,,8.032611464968154,8.03
Mariah Ribeiro,23952502004,2012762,Ciências Biológicas,2,,8.097638095238096,8.1
Bárbara Fonseca,94832461014,2012768,Ciências Biológicas,4,,7.924395393474088,7.92
Manuella da Luz,94626710712,2012764,Ciências Biológicas,1,,8.009375,8.01
Camila Jesus,66018757866,2012763,Ciências Biológicas,9,,,
Isadora Moreira,82815690901,76519975,Ciências Biológicas,5,,7.973406193078324,7.94
Igor Aparecida,6378446922,2012767,Ciências Biológicas,6,,7.952380038387715,7.94
Isabelly Abreu,32114935515,2012765,Ciências Biológicas,3,,8.033939393939393,8.03
Gael Henrique da Cruz,22617141913,37132517,Ciências Biológicas,9,,,7.97
Maria Helena das Neves,77684369431,2012761,Ciências Biológicas,6,,7.952380038387715,7.95
Alícia Cavalcanti,62476213576,2011881,Ciências Biológicas,1,,8.009375,8.01
Luigi Oliveira,34866900060,90448911,Ciências Biológicas,1,,8.009375,8.01
Larissa Cavalcante,88528594918,2011883,Ciências Biológicas,7,,8.032611464968154,8.03
Lucas Gabriel Machado,94050562022,2011882,Ciências Biológicas,7,,8.032611464968154,8.03
Eloá Sousa,39451688485,2011876,Ciências Biológicas,2,,8.097638095238096,8.1
Enzo Pacheco,28075102259,2011880,Ciências Biológicas,8,,7.936876155268023,7.94
Anthony Barbosa,62135499616,2011878,Ciências Biológicas,2,,8.097638095238096,8.1
Ísis das Neves,11860936024,45741938,Escola de Tecnologia,7,,8.030921933085502,8.02
Yago Siqueira,63741629884,2003609,Escola de Engenharia,2,,7.99183147033534,7.99
Thiago Castro,33139718491,2003614,Escola de Engenharia,3,,8.016448839208941,8.02
Maya Cunha,31782715330,2003615,Escola de Engenharia,7,,7.962367109634552,7.96
Yuri Araújo,62129956842,15096789,Escola de Engenharia,2,,7.99183147033534,7.97
Yasmin Lima,54241690388,71141693,Escola de Engenharia,7,,7.962367109634552,7.97
Vitor Siqueira,7533482743,23228590,Escola de Engenharia,9,,8.011547248182762,7.99
Beatriz Pacheco,13240374466,2003610,Escola de Engenharia,7,,7.962367109634552,7.96
Ana Julia da Cunha,47667333667,2003612,Escola de Engenharia,8,,8.0739901071723,8.07
Guilherme Camargo,69022814688,2002704,Escola de Tecnologia,5,,8.034368998628258,8.03
Yan Teixeira,1679721458,2002703,Escola de Tecnologia,1,,8.03510148849797,8.04
Nicolas Pires,14874742095,2002696,Escola de Tecnologia,4,,7.961030927835051,7.96
Thiago da Cunha,44805435533,2002698,Escola de Tecnologia,7,,8.030921933085502,8.03
Enrico Melo,67329438049,2002702,Escola de Tecnologia,5,,8.034368998628258,8.03
Eduardo Pacheco,8915884435,2002699,Escola de Tecnologia,1,,8.03510148849797,8.04
Ravy da Mata,73430757871,2002695,Escola de Tecnologia,1,,8.03510148849797,8.04
Stephany Caldeira,9450741367,2002697,Escola de Tecnologia,3,,7.94713605442177,7.95
Heitor Alves,20877720663,71006354,Escola de Saúde,6,,8.010923566878981,7.98
Otávio Sampaio,57876047548,63642818,Escola de Tecnologia,3,,7.94713605442177,7.98
Aurora Melo,9278670986,29217207,Escola de Engenharia,9,,8.011547248182762,8.01
Caleb Nascimento,18039848846,2006720,Escola de Saúde,6,,8.010923566878981,8.01
Thales Dias,70682750258,2006719,Escola de Saúde,7,,8.009608006672227,8.01
Isabella da Luz,94174101743,2006714,Escola de Saúde,7,,8.009608006672227,8.01
Maria Helena Monteiro,33239757240,49043187,Escola de Tecnologia,4,,7.961030927835051,8.01
Júlia Novaes,96189598257,2009458,Escola de Saúde,4,,8.052280701754386,8.05
Benjamin Cirino,9404475570,2009452,Escola de Saúde,8,,7.959191353082466,7.96
Antônio Porto,13854421616,2009461,Escola de Saúde,6,,8.010923566878981,8.01
Levi Albuquerque,77608532454,2009455,Escola de Saúde,2,,8.029213938411669,8.03
Ana Laura Cavalcante,60882703367,2009454,Escola de Saúde,5,,7.945814345991562,7.95
Yasmin Souza,57186464588,2009460,Escola de Saúde,6,,8.010923566878981,8.01
Melissa Cassiano,46897563760,2009453,Escola de Saúde,7,,8.009608006672227,8.01
Eduardo Carvalho,47481659380,4822562,Ciências Biológicas,3,,8.033939393939393,8.03
Amanda Albuquerque,9215300169,95600728,Ciências Biológicas,1,,8.009375,8.0
Stella Abreu,64242645008,2005973,Escola de Engenharia,3,,8.016448839208941,8.02
Joaquim Andrade,47119160144,2005975,Escola de Engenharia,7,,7.962367109634552,7.96
Emilly Siqueira,52773059585,2005974,Escola de Engenharia,8,,8.0739901071723,8.07
Vinicius Cavalcante,63013223516,2005980,Escola de Engenharia,1,,7.969423604757548,7.97
Ísis da Rosa,58305859415,2005986,Escola de Engenharia,1,,7.969423604757548,7.97
Gabriela Pacheco,72388016419,2005982,Escola de Engenharia,9,,8.011547248182762,8.01
Emanuella Montenegro,97443325135,2005985,Escola de Engenharia,2,,7.99183147033534,7.99
Anthony Gabriel da Rocha,22484823088,2005979,Escola de Engenharia,9,,8.011547248182762,8.01
Maysa Mendes,74491994385,37298997,Ciências Biológicas,9,,,8.06
Benjamim Leão,54918353690,2001775,Escola de Tecnologia,2,,8.004819112627986,8.0
Raul da Mata,97898172304,2001780,Escola de Tecnologia,6,,8.016576576576577,8.02
Ryan da Paz,31026362057,2001778,Escola de Tecnologia,5,,8.034368998628258,8.03
Luiz Felipe Souza,69226476290,2001776,Escola de Tecnologia,9,,,
Antony Albuquerque,1571378929,2001779,Escola de Tecnologia,9,,,
Ana Vitória Martins,32687835670,14599889,Escola de Engenharia,4,,7.955649622799664,7.97
Davi Lucca Porto,40993830235,83944574,Escola de Engenharia,5,,7.928421052631579,7.96
Daniel Sampaio,83670523245,89473696,Escola de Engenharia,3,,8.016448839208941,8.01
Raul Pinto,36296894472,73421401,Escola de Engenharia,8,,8.0739901071723,8.0
Carolina Oliveira,53314226137,2007802,Escola de Saúde,2,,8.029213938411669,8.03
Maria Helena Correia,65885693654,2007805,Escola de Saúde,6,,8.010923566878981,8.0
Emanuella da Paz,20696366741,2007803,Escola de Saúde,7,,8.009608006672227,8.01
Matheus Albuquerque,32936097806,2007800,Escola de Saúde,4,,8.052280701754386,8.05
Lorena Monteiro,99370052235,2007809,Escola de Saúde,8,,7.959191353082466,7.98
Sabrina Brito,77040051263,2007801,Escola de Saúde,2,,8.029213938411669,8.03
Lucca Machado,21064298251,2007807,Escola de Saúde,8,,7.959191353082466,7.96
Stephany Cunha,83109994584,2007806,Escola de Saúde,1,,8.011402095084609,8.01
Luiz Gustavo Borges,53330724953,92254073,Ciências Biológicas,1,,8.009375,7.99
Bento Nunes,64584265988,10218716,Escola de Tecnologia,4,,7.961030927835051,7.99
Ana Lívia Pastor,59128351115,81716697,Escola de Tecnologia,2,,8.004819112627986,8.02
Cauê Carvalho,34911366865,2003452,Escola de Engenharia,1,,7.969423604757548,7.98
Sophia Gomes,33630326505,2003453,Escola de Engenharia,4,,7.955649622799664,7.96
Sophia Almeida,27090107894,2003455,Escola de Engenharia,3,,8.016448839208941,8.02
Maria Cecília da Luz,12422192604,65276774,Escola de Engenharia,6,,7.986284691136975,7.96
Bella Sampaio,57879852588,2003454,Escola de Engenharia,6,,7.986284691136975,7.99
Josué Monteiro,13237644936,2003451,Escola de Engenharia,5,,7.928421052631579,7.93
Bruno Aparecida,70804061642,44716775,Escola de Saúde,1,,8.011402095084609,8.01
Ayla Nunes,46449038335,69820189,Escola de Tecnologia,5,,8.034368998628258,8.0
Laís Teixeira,46200530744,2009297,Escola de Saúde,1,,8.011402095084609,8.01
Yasmin Albuquerque,19623918727,2009294,Escola de Saúde,6,,8.010923566878981,8.01
Agatha Sales,58047274670,2009295,Escola de Saúde,6,,8.010923566878981,8.01
Rodrigo da Mata,30987944575,2009288,Escola de Saúde,9,,7.980497237569061,7.96
